player_id,player_name,position_group,race,race_source,confidence,notes
00-0031509,Marcus Rush,LB,,,,
00-0031371,Marcus Smith,LB,,,,
00-0019585,Marcus Washington,LB,,,,
00-0036063,Marcus Webb,LB,,,,
00-0020961,Marcus Wilkins,LB,,,,
00-0028339,Mario Addison,LB,,,,
00-0022034,Mario Haggan,LB,,,,
00-0028211,Mario Harvey,LB,,,,
00-0032572,Mario Ojemudia,LB,,,,
00-0023750,Mario Williams,LB,,,,
00-0039352,Marist Liufau,LB,,,,
00-0021723,Mark Brown,LB,,,,
00-0005202,Mark Fields,LB,,,,
00-0028620,Mark Herzlich,LB,,,,
00-0010259,Mark Maddox,LB,,,,
00-0035014,Mark McLaurin,LB,,,,
00-0031961,Mark Nzeocha,LB,,,,
00-0037316,Mark Robinson,LB,,,,
00-0018957,Mark Simoneau,LB,,,,
00-0025790,Mark Washington,LB,,,,
00-0038958,Markees Watts,LB,,,,
00-0036314,Markus Bailey,LB,,,,
00-0032127,Markus Golden,LB,,,,
00-0035111,Markus Jones,LB,,,,
00-0020408,Markus Steele,LB,,,,
00-0028162,Markus White,LB,,,,
00-0019959,Marq Cerqua,LB,,,,
00-0033956,Marquel Lee,LB,,,,
00-0023084,Marques Harris,LB,,,,
00-0025720,Marques Murrell,LB,,,,
00-0022898,Marquis Cooper,LB,,,,
00-0031290,Marquis Flowers,LB,,,,
00-0034382,Marquis Haynes,LB,,,,
00-0028835,Marshall McFadden,LB,,,,
00-0039054,Marte Mapu,LB,,,,
00-0028010,Martez Wilson,LB,,,,
00-0023071,Martin Patterson,LB,,,,
00-0031945,Martrell Spaight,LB,,,,
00-0011592,Marty Moore,LB,,,,
00-0012666,Marvcus Patton,LB,,,,
00-0008819,Marvin Jones,LB,,,,
00-0025607,Marvin Mitchell,LB,,,,
00-0039224,Marvin Moody,LB,,,,
00-0038707,Marvin Pierre,LB,,,,
00-0028022,Mason Foster,LB,,,,
00-0021607,Mason Unck,LB,,,,
00-0024247,Mathias Kiwanuka,LB,,,,
00-0019731,Matt Beck,LB,,,,
00-0035063,Matt Betts,LB,,,,
00-0002909,Matt Chatham,LB,,,,
00-0033849,Matt Galambos,LB,,,,
00-0023272,Matt Grootegoed,LB,,,,
00-0032415,Matt Judon,LB,,,,
00-0031814,Matt Longacre,LB,,,,
00-0023498,Matt McCoy,LB,,,,
00-0033571,Matt Milano,LB,,,,
00-0023481,Matt Roth,LB,,,,
00-0027045,Matt Shaughnessy,LB,,,,
00-0022973,Matt Sinclair,LB,,,,
00-0020278,Matt Stewart,LB,,,,
00-0031602,Matt Wells,LB,,,,
00-0022009,Matt Wilhelm,LB,,,,
00-0034424,Matthew Adams,LB,,,,
00-0034484,Matthew Oplinger,LB,,,,
00-0034341,Matthew Thomas,LB,,,,
00-0027901,Maurice Simpkins,LB,,,,
00-0031138,Max Bullough,LB,,,,
00-0036524,Max Richardson,LB,,,,
00-0032153,Max Valles,LB,,,,
00-0020647,Max Yates,LB,,,,
00-0039607,Maxwell Tooley,LB,,,,
00-0001647,Melvin Bradley,LB,,,,
00-0029249,Melvin Ingram,LB,,,,
00-0032853,Micah Awe,LB,,,,
00-0038417,Micah Baskerville,LB,,,,
00-0027576,Micah Johnson,LB,,,,
00-0034806,Micah Kiser,LB,,,,
00-0037259,Micah McFadden,LB,,,,
00-0036932,Micah Parsons,LB,,,,
00-0039429,Michael Barrett,LB,,,,
00-0023593,Michael Boley,LB,,,,
00-0021760,Michael Brown,LB,,,,
00-0036044,Michael Divinity,LB,,,,
00-0006724,Michael Hamilton,LB,,,,
00-0019098,Michael Hawkes,LB,,,,
00-0035933,Michael Hoecht,LB,,,,
00-0027044,Michael Johnson,LB,,,,
00-0028413,Michael Lockley,LB,,,,
00-0030392,Michael Mauti,LB,,,,
00-0028443,Michael Morgan,LB,,,,
00-0035116,Michael Onuoha,LB,,,,
00-0028836,Michael Wilhoite,LB,,,,
00-0020026,Michael Young,LB,,,,
00-0000829,Micheal Barrow,LB,,,,
00-0024661,Mickey Pimentel,LB,,,,
00-0008823,Mike A. Jones,LB,,,,
00-0027374,Mike Balogun,LB,,,,
00-0002518,Mike Caldwell,LB,,,,
00-0030109,Mike Catapano,LB,,,,
00-0023182,Mike Goolsby,LB,,,,
00-0031719,Mike Hull,LB,,,,
00-0038927,Mike Jones,LB,,,,
00-0022297,Mike Labinjo,LB,,,,
00-0010496,Mike Maslowski,LB,,,,
00-0028823,Mike McAdoo,LB,,,,
00-0028127,Mike Mohamed,LB,,,,
00-0011729,Mike Morton,LB,,,,
00-0021961,Mike Nattiel,LB,,,,
00-0027664,Mike Neal,LB,,,,
00-0034480,Mike Needham,LB,,,,
00-0012871,Mike Peterson,LB,,,,
00-0032213,Mike Reilly,LB,,,,
00-0026556,Mike Rivera,LB,,,,
00-0037215,Mike Rose,LB,,,,
00-0023666,Mike Smith,LB,,,,
00-0039951,Mike Smith Jr.,LB,,,,
00-0016960,Mike Vrabel,LB,,,,
00-0038868,Mikel Jones,LB,,,,
00-0029631,Miles Burris,LB,,,,
00-0036511,Milo Eifler,LB,,,,
00-0028533,Mister Alexander,LB,,,,
00-0012519,Mitch Palmer,LB,,,,
00-0038682,Mitchell Agude,LB,,,,
00-0009886,Mo Lewis,LB,,,,
00-0039877,Mohamed Kamara,LB,,,,
00-0038711,Mohamoud Diabate,LB,,,,
00-0026951,Moise Fokou,LB,,,,
00-0038747,Monte Pottebaum,LB,,,,
00-0035647,Montez Sweat,LB,,,,
00-0020478,Monty Beisel,LB,,,,
00-0037000,Monty Rice,LB,,,,
00-0020449,Morlon Greenwood,LB,,,,
00-0026709,Mortty Ivy,LB,,,,
00-0009047,Muadianvita Kazadi,LB,,,,
00-0029409,Mychal Kendricks,LB,,,,
00-0037751,Myjai Sanders,LB,,,,
00-0036300,Mykal Walker,LB,,,,
00-0032840,Myke Tavarres,LB,,,,
00-0034308,Myles Humphrey,LB,,,,
00-0032968,Myles Jack,LB,,,,
00-0019467,Na'il Diggs,LB,,,,
00-0034181,Naashon Hughes,LB,,,,
00-0029418,Najee Goode,LB,,,,
00-0033476,Najee Harris,LB,,,,
00-0037615,Nakobe Dean,LB,,,,
00-0021155,Napoleon Harris,LB,,,,
00-0028181,Nate Bussey,LB,,,,
00-0035824,Nate Evans,LB,,,,
00-0033577,Nate Gerry,LB,,,,
00-0035415,Nate Hall,LB,,,,
00-0025751,Nate Harris,LB,,,,
00-0007236,Nate Hemsley,LB,,,,
00-0028005,Nate Irving,LB,,,,
00-0037587,Nate Landman,LB,,,,
00-0031556,Nate Orchard,LB,,,,
00-0030104,Nate Palmer,LB,,,,
00-0027766,Nate Triplett,LB,,,,
00-0017340,Nate Wayne,LB,,,,
00-0019562,Nate Webster,LB,,,,
00-0038146,Nate Wieland,LB,,,,
00-0038863,Nathan East,LB,,,,
00-0029629,Nathan Stupar,LB,,,,
00-0039406,Nathaniel Watson,LB,,,,
00-0035615,Natrez Patrick,LB,,,,
00-0027894,Navorro Bowman,LB,,,,
00-0032205,Neiron Ball,LB,,,,
00-0037544,Nephi Sewell,LB,,,,
00-0031740,Neville Hewitt,LB,,,,
00-0027107,Nic Harris,LB,,,,
00-0032674,Nicholas Grigsby,LB,,,,
00-0033445,Nicholas Morrow,LB,,,,
00-0038899,Nick Anderson,LB,,,,
00-0021990,Nick Barnett,LB,,,,
00-0028292,Nick Bellore,LB,,,,
00-0036621,Nick Bolton,LB,,,,
00-0034655,Nick DeLuca,LB,,,,
00-0032081,Nick Dzubnar,LB,,,,
00-0021265,Nick Greisen,LB,,,,
00-0039076,Nick Hampton,LB,,,,
00-0038577,Nick Herbig,LB,,,,
00-0032773,Nick Kwiatkoski,LB,,,,
00-0022362,Nick McNeil,LB,,,,
00-0030100,Nick Moody,LB,,,,
00-0036648,Nick Niemann,LB,,,,
00-0029408,Nick Perry,LB,,,,
00-0024750,Nick Roach,LB,,,,
00-0021290,Nick Rogers,LB,,,,
00-0023609,Nick Speegle,LB,,,,
00-0033741,Nick Usher,LB,,,,
00-0032892,Nick Vigil,LB,,,,
00-0030508,Nico Johnson,LB,,,,
00-0033851,Nico Marley,LB,,,,
00-0029272,Nigel Bradham,LB,,,,
00-0033700,Nigel Harris,LB,,,,
00-0037249,Nik Bonitto,LB,,,,
00-0022710,Niko Koutouvides,LB,,,,
00-0035549,Noah Dawkins,LB,,,,
00-0038390,Noah Sewell,LB,,,,
00-0039013,Nolan Smith,LB,,,,
00-0034003,Noor Davis,LB,,,,
00-0034595,Nyles Morgan,LB,,,,
00-0027730,O'Brien Schofield,LB,,,,
00-0001760,O.J. Brigance,LB,,,,
00-0002946,O.J. Childress,LB,,,,
00-0034807,Obo Okoronkwo,LB,,,,
00-0031614,Obum Gwacham,LB,,,,
00-0039135,Ochaun Mathis,LB,,,,
00-0036940,Odafe Oweh,LB,,,,
00-0023483,Odell Thurman,LB,,,,
00-0034204,Ola Adeniyi,LB,,,,
00-0037481,Olakunle Fatukasi,LB,,,,
00-0029693,Olivier Vernon,LB,,,,
00-0008594,Olrick Johnson,LB,,,,
00-0024382,Omar Gaither,LB,,,,
00-0039774,Omar Speights,LB,,,,
00-0035879,Omari Cobb,LB,,,,
00-0019637,Orantes Grant,LB,,,,
00-0034754,Oren Burks,LB,,,,
00-0028666,Orie Lemon,LB,,,,
00-0020360,Orlando Huff,LB,,,,
00-0014153,Orlando Ruff,LB,,,,
00-0035708,Oshane Ximines,LB,,,,
00-0035103,Otaro Alaka,LB,,,,
00-0033738,Otha Peters,LB,,,,
00-0038853,Otis Reese,LB,,,,
00-0037346,Owen Carney,LB,,,,
00-0038600,Owen Pappoe,LB,,,,
00-0033685,P.J. Davis,LB,,,,
00-0036544,Paddy Fisher,LB,,,,
00-0025667,Pago Togafau,LB,,,,
00-0019104,Paris Lenon,LB,,,,
00-0024354,Parys Haralson,LB,,,,
00-0027892,Pat Angerer,LB,,,,
00-0025833,Patrick Bailey,LB,,,,
00-0020451,Patrick Chukwurah,LB,,,,
00-0036922,Patrick Johnson,LB,,,,
00-0037007,Patrick Jones,LB,,,,
00-0038764,Patrick O'Connell,LB,,,,
00-0032573,Patrick Onwuasor,LB,,,,
00-0036323,Patrick Queen,LB,,,,
00-0023631,Patrick Thomas,LB,,,,
00-0027337,Patrick Trahan,LB,,,,
00-0025398,Patrick Willis,LB,,,,
00-0032167,Paul Dawson,LB,,,,
00-0029945,Paul Hazel,LB,,,,
00-0027033,Paul Kruger,LB,,,,
00-0025421,Paul Posluszny,LB,,,,
00-0029792,Paul Worrilow,LB,,,,
00-0039741,Payton Wilson,LB,,,,
00-0028103,Pernell McPhee,LB,,,,
00-0027704,Perry Riley,LB,,,,
00-0001151,Pete Bercich,LB,,,,
00-0011516,Pete Monty,LB,,,,
00-0032851,Pete Robertson,LB,,,,
00-0036927,Pete Werner,LB,,,,
00-0001544,Peter Boulware,LB,,,,
00-0034421,Peter Kalambayi,LB,,,,
00-0019588,Peter Sirmon,LB,,,,
00-0018612,Phil Clarke,LB,,,,
00-0006052,Phil Glover,LB,,,,
00-0026233,Philip Wheeler,LB,,,,
00-0027715,Phillip Dillard,LB,,,,
00-0017169,Phillip Ward,LB,,,,
00-0026877,Pierre Walters,LB,,,,
00-0024017,Pierre Woods,LB,,,,
00-0022050,Pisa Tinoisamoa,LB,,,,
00-0033298,Pita Taumoepenu,LB,,,,
00-0025594,Prescott Burgess,LB,,,,
00-0031171,Preston Brown,LB,,,,
00-0031935,Preston Smith,LB,,,,
00-0031178,Prince Shembo,LB,,,,
00-0035744,Quart'e Sapp,LB,,,,
00-0037074,Quay Walker,LB,,,,
00-0031896,Quayshawn Nealy,LB,,,,
00-0032858,Quentin Gause,LB,,,,
00-0026192,Quentin Groves,LB,,,,
00-0025452,Quentin Moses,LB,,,,
00-0034793,Quentin Poling,LB,,,,
00-0025455,Quincy Black,LB,,,,
00-0021107,Quincy Monk,LB,,,,
00-0036845,Quincy Roche,LB,,,,
00-0019789,Quincy Stewart,LB,,,,
00-0035680,Quincy Williams,LB,,,,
00-0022343,Quinn Dorsey,LB,,,,
00-0035000,Quinton Bell,LB,,,,
00-0020501,Quinton Caver,LB,,,,
00-0029559,Quinton Coples,LB,,,,
00-0024565,Quinton Culberson,LB,,,,
00-0028458,Quinton Spears,LB,,,,
00-0033461,Raekwon McMillan,LB,,,,
00-0022663,Raheem Orr,LB,,,,
00-0000008,Rahim Abdullah,LB,,,,
00-0039270,Ralen Goforth,LB,,,,
00-0031943,Ramik Wilson,LB,,,,
00-0024701,Ramon Guzman,LB,,,,
00-0026672,Ramon Humber,LB,,,,
00-0006063,Randall Godfrey,LB,,,,
00-0031026,Randell Johnson,LB,,,,
00-0033824,Randy Allen,LB,,,,
00-0032197,Randy Gregory,LB,,,,
00-0035085,Randy Ramsey,LB,,,,
00-0021167,Raonall Smith,LB,,,,
00-0034743,Rashaan Evans,LB,,,,
00-0023729,Rashad Jeanty,LB,,,,
00-0036209,Rashad Smith,LB,,,,
00-0036938,Rashad Weaver,LB,,,,
00-0034967,Rashan Gary,LB,,,,
00-0036086,Rashod Berry,LB,,,,
00-0016311,Ratcliff Thomas,LB,,,,
00-0009889,Ray Lewis,LB,,,,
00-0021664,Ray Wells,LB,,,,
00-0035790,Ray Wilborn,LB,,,,
00-0030050,Ray-Ray Armstrong,LB,,,,
00-0034288,Raymond Davison,LB,,,,
00-0019535,Raynoch Thompson,LB,,,,
00-0032633,Reggie Gilbert,LB,,,,
00-0006014,Reggie Givens,LB,,,,
00-0034518,Reggie Hunter,LB,,,,
00-0033058,Reggie Ragland,LB,,,,
00-0022810,Reggie Torbor,LB,,,,
00-0026727,Reggie Walker,LB,,,,
00-0035923,Reggie Walker,LB,,,,
00-0022287,Renauld Williams,LB,,,,
00-0027698,Rennie Curran,LB,,,,
00-0031616,Reshard Cliett,LB,,,,
00-0033887,Reuben Foster,LB,,,,
00-0027014,Rey Maualuga,LB,,,,
00-0020375,Riall Johnson,LB,,,,
00-0023599,Rian Wallace,LB,,,,
00-0022353,Rich Scanlon,LB,,,,
00-0007075,Richard Harvey,LB,,,,
00-0034143,Richard Jarvis,LB,,,,
00-0008922,Richard Jordan,LB,,,,
00-0022812,Richard Seigler,LB,,,,
00-0033423,Richie Brown,LB,,,,
00-0023945,Ricky Brown,LB,,,,
00-0027734,Ricky Sapp,LB,,,,
00-0033424,Riley Bullough,LB,,,,
00-0034850,Ro'Derrick Hoskins,LB,,,,
00-0026581,Rob Francois,LB,,,,
00-0005560,Rob Fredrickson,LB,,,,
00-0007640,Rob Holmberg,LB,,,,
00-0026382,Rob Jackson,LB,,,,
00-0019698,Rob Morris,LB,,,,
00-0024349,Rob Ninkovich,LB,,,,
00-0026994,Robert Ayers,LB,,,,
00-0028376,Robert Eddins,LB,,,,
00-0026933,Robert Henson,LB,,,,
00-0026278,Robert James,LB,,,,
00-0008853,Robert Jones,LB,,,,
00-0022059,Robert Mathis,LB,,,,
00-0034326,Robert McCray,LB,,,,
00-0023587,Robert McCune,LB,,,,
00-0027952,Robert Quinn,LB,,,,
00-0022758,Robert Reynolds,LB,,,,
00-0034720,Robert Spillane,LB,,,,
00-0021162,Robert Thomas,LB,,,,
00-0021250,Rocky Boiman,LB,,,,
00-0021202,Rocky Calmus,LB,,,,
00-0024250,Rocky McIntosh,LB,,,,
00-0022822,Rod Davis,LB,,,,
00-0023652,Rod Wilson,LB,,,,
00-0027731,Roddrick Muckelroy,LB,,,,
00-0022820,Roderick Green,LB,,,,
00-0034041,Rodney Butler,LB,,,,
00-0020306,Roger Knight,LB,,,,
00-0027904,Rolando McClain,LB,,,,
00-0012909,Roman Phifer,LB,,,,
00-0036038,Romeo Finley,LB,,,,
00-0032655,Romeo Okwara,LB,,,,
00-0005890,Ron George,LB,,,,
00-0032359,Ron Thompson,LB,,,,
00-0017202,Ron Warner,LB,,,,
00-0036029,Ron'Dell Carter,LB,,,,
00-0010970,Ronald McKinnon,LB,,,,
00-0031073,Ronald Powell,LB,,,,
00-0023000,Ronald Stanley,LB,,,,
00-0036978,Ronnie Perkins,LB,,,,
00-0034874,Roquan Smith,LB,,,,
00-0003338,Rosevelt Colvin,LB,,,,
00-0023119,Roy Manning,LB,,,,
00-0032667,Roy Robertson-Harris,LB,,,,
00-0025563,Rufus Alexander,LB,,,,
00-0030101,Rufus Johnson,LB,,,,
00-0026605,Russell Allen,LB,,,,
00-0033525,Ryan Anderson,LB,,,,
00-0035533,Ryan Connelly,LB,,,,
00-0029053,Ryan Davis,LB,,,,
00-0022932,Ryan Fowler,LB,,,,
00-0027954,Ryan Kerrigan,LB,,,,
00-0032924,Ryan Langford,LB,,,,
00-0027169,Ryan Manalac,LB,,,,
00-0022940,Ryan Myers,LB,,,,
00-0020747,Ryan Nece,LB,,,,
00-0012940,Ryan Phillips,LB,,,,
00-0029645,Ryan Rau,LB,,,,
00-0023644,Ryan Riddle,LB,,,,
00-0031365,Ryan Shazier,LB,,,,
00-0038370,Ryan Smenda,LB,,,,
00-0016143,Ryan Taylor,LB,,,,
00-0033250,Sae Tautu,LB,,,,
00-0021195,Saleem Rasheed,LB,,,,
00-0028041,Sam Acho,LB,,,,
00-0030119,Sam Barrington,LB,,,,
00-0003563,Sam Cowart,LB,,,,
00-0034902,Sam Eguavoen,LB,,,,
00-0036705,Sam Kamara,LB,,,,
00-0030473,Sam Montgomery,LB,,,,
00-0013979,Sam Rogers,LB,,,,
00-0015986,Sam Sword,LB,,,,
00-0022090,Sam Williams,LB,,,,
00-0029148,Sammy Brown,LB,,,,
00-0033945,Samson Ebukam,LB,,,,
00-0032979,Scooby Wright,LB,,,,
00-0021259,Scott Fujita,LB,,,,
00-0005723,Scott Galyon,LB,,,,
00-0009438,Scott Kowalkowski,LB,,,,
00-0028414,Scott Lutrus,LB,,,,
00-0026499,Scott McKillop,LB,,,,
00-0022040,Scott Shanle,LB,,,,
00-0029589,Scott Solomon,LB,,,,
00-0006997,Sean Harris,LB,,,,
00-0027663,Sean Lee,LB,,,,
00-0030281,Sean Porter,LB,,,,
00-0029594,Sean Spence,LB,,,,
00-0022220,Sean Tufts,LB,,,,
00-0027871,Sean Weatherspoon,LB,,,,
00-0020294,Sedrick Hodge,LB,,,,
00-0037527,Segun Olubi,LB,,,,
00-0019501,Sekou Sanyika,LB,,,,
00-0027884,Sergio Kindle,LB,,,,
00-0038784,Seth Benson,LB,,,,
00-0033335,Shaan Washington,LB,,,,
00-0034758,Shaheed Salmon,LB,,,,
00-0038890,Shaka Heyward,LB,,,,
00-0032733,Shakeel Rashad,LB,,,,
00-0019909,Shane Elam,LB,,,,
00-0039667,Shane Lee,LB,,,,
00-0032221,Shane Ray,LB,,,,
00-0019494,Shannon Taylor,LB,,,,
00-0021616,Shantee Orr,LB,,,,
00-0032910,Shaq Petteway,LB,,,,
00-0036477,Shaq Smith,LB,,,,
00-0031550,Shaq Thompson,LB,,,,
00-0034755,Shaquem Griffin,LB,,,,
00-0031101,Shaquil Barrett,LB,,,,
00-0036235,Shaquille Quarterman,LB,,,,
00-0032111,Shaquille Riddick,LB,,,,
00-0034659,Sharif Finch,LB,,,,
00-0036401,Shaun Bradley,LB,,,,
00-0034336,Shaun Dion Hamilton,LB,,,,
00-0022723,Shaun Phillips,LB,,,,
00-0000743,Shawn Barber,LB,,,,
00-0026218,Shawn Crable,LB,,,,
00-0023446,Shawne Merriman,LB,,,,
00-0039885,Shayne Simon,LB,,,,
00-0030768,Shayne Skov,LB,,,,
00-0029250,Shea McClellin,LB,,,,
00-0013322,Shelton Quarles,LB,,,,
00-0021609,Sherrod Coates,LB,,,,
00-0033122,Shilique Calhoun,LB,,,,
00-0037338,Silas Kelly,LB,,,,
00-0035122,Silas Stewart,LB,,,,
00-0030529,Sio Moore,LB,,,,
00-0035646,Sione Takitaki,LB,,,,
00-0035673,Sione Teuhema,LB,,,,
00-0039049,SirVocea Dennis,LB,,,,
00-0034090,Skai Moore,LB,,,,
00-0027091,Slade Norris,LB,,,,
00-0036108,Solomon Ajayi,LB,,,,
00-0022058,Solomon Bates,LB,,,,
00-0027123,Spencer Adkins,LB,,,,
00-0030804,Spencer Hadley,LB,,,,
00-0023832,Spencer Havner,LB,,,,
00-0028368,Spencer Paysinger,LB,,,,
00-0013570,Spencer Reid,LB,,,,
00-0024459,Spencer Toone,LB,,,,
00-0026274,Stanford Keglar,LB,,,,
00-0027086,Stanley Arnoux,LB,,,,
00-0030425,Stansly Maponga,LB,,,,
00-0039440,Steele Chambers,LB,,,,
00-0001604,Stephen Boyd,LB,,,,
00-0021544,Stephen Cooper,LB,,,,
00-0028555,Stephen Franklin,LB,,,,
00-0025496,Stephen Nicholas,LB,,,,
00-0024331,Stephen Tulloch,LB,,,,
00-0032448,Stephen Weatherly,LB,,,,
00-0032102,Stephone Anthony,LB,,,,
00-0035550,Sterling Sheffield,LB,,,,
00-0037406,Sterling Weatherford,LB,,,,
00-0030426,Steve Beauharnais,LB,,,,
00-0005384,Steve Foley,LB,,,,
00-0019053,Steve Gleason,LB,,,,
00-0021984,Steve Josue,LB,,,,
00-0032470,Steve Longa,LB,,,,
00-0026046,Steve Octavien,LB,,,,
00-0014182,Steve Russ,LB,,,,
00-0016568,Steve Tovar,LB,,,,
00-0032802,Steven Daniels,LB,,,,
00-0028943,Steven Johnson,LB,,,,
00-0030387,Steven Means,LB,,,,
00-0027765,Stevenson Sylvester,LB,,,,
00-0025474,Stewart Bradley,LB,,,,
00-0037571,Storey Jackson,LB,,,,
00-0032767,Su'a Cravens,LB,,,,
00-0035218,Sutton Smith,LB,,,,
00-0039313,Swayze Bozeman,LB,,,,
00-0037047,T.D. Moultry,LB,,,,
00-0036404,T.J. Brunson,LB,,,,
00-0035386,T.J. Edwards,LB,,,,
00-0022379,T.J. Hollowell,LB,,,,
00-0018959,T.J. Slaughter,LB,,,,
00-0020362,T.J. Turner,LB,,,,
00-0033886,T.J. Watt,LB,,,,
00-0036167,Tae Crowder,LB,,,,
00-0034500,Tae Davis,LB,,,,
00-0029212,Tahir Whitehead,LB,,,,
00-0031862,Taiwan Jones,LB,,,,
00-0015474,Takeo Spikes,LB,,,,
00-0024235,Tamba Hali,LB,,,,
00-0029287,Tank Carder,LB,,,,
00-0030457,Tank Carradine,LB,,,,
00-0036368,Tanner Muse,LB,,,,
00-0033580,Tanner Vallejo,LB,,,,
00-0033902,Tanoh Kpassagnon,LB,,,,
00-0033917,Tarell Basham,LB,,,,
00-0039602,Tarique Barnes,LB,,,,
00-0036921,Tarron Jackson,LB,,,,
00-0039435,Tatum Bethune,LB,,,,
00-0036744,Tavante Beckett,LB,,,,
00-0026211,Tavares Gooden,LB,,,,
00-0038505,Tavius Robinson,LB,,,,
00-0035115,Te'Von Coney,LB,,,,
00-0024169,Tearrius George,LB,,,,
00-0008629,Ted Johnson,LB,,,,
00-0022783,Teddy Lehman,LB,,,,
00-0002123,Tedy Bruschi,LB,,,,
00-0034121,Tegray Scales,LB,,,,
00-0031309,Telvin Smith,LB,,,,
00-0030033,Terence Garvin,LB,,,,
00-0034020,Terence Waugh,LB,,,,
00-0034962,Terez Hall,LB,,,,
00-0024351,Terna Nande,LB,,,,
00-0031542,Terrance Plummer,LB,,,,
00-0032820,Terrance Smith,LB,,,,
00-0037254,Terrel Bernard,LB,,,,
00-0036419,Terrell Lewis,LB,,,,
00-0029291,Terrell Manning,LB,,,,
00-0022161,Terrell Suggs,LB,,,,
00-0022201,Terrence Melton,LB,,,,
00-0021444,Terrence Robinson,LB,,,,
00-0035338,Terrill Hanks,LB,,,,
00-0009219,Terry Killens,LB,,,,
00-0022083,Terry Pierce,LB,,,,
00-0027716,Thaddeus Gibson,LB,,,,
00-0024253,Thomas Howard,LB,,,,
00-0038791,Thomas Incoom,LB,,,,
00-0028742,Thomas Keiser,LB,,,,
00-0038854,Thomas Rush,LB,,,,
00-0026295,Thomas Williams,LB,,,,
00-0031729,Thurston Armbrister,LB,,,,
00-0024365,Tim Dobbins,LB,,,,
00-0020227,Tim Johnson,LB,,,,
00-0024435,Tim McGarigle,LB,,,,
00-0025551,Tim Shaw,LB,,,,
00-0016192,Tim Terry,LB,,,,
00-0033915,Tim Williams,LB,,,,
00-0035965,Tipa Galeai,LB,,,,
00-0026001,Titus Brown,LB,,,,
00-0034719,Tobenna Okeke,LB,,,,
00-0031427,Todd Davis,LB,,,,
00-0003316,Todd F. Collins,LB,,,,
00-0039374,Tommy Eichenberg,LB,,,,
00-0019247,Tommy Hendricks,LB,,,,
00-0020429,Tommy Polley,LB,,,,
00-0037447,Tomon Fox,LB,,,,
00-0022903,Tony Bua,LB,,,,
00-0036634,Tony Fields,LB,,,,
00-0021901,Tony Gilbert,LB,,,,
00-0020777,Tony Newson,LB,,,,
00-0032189,Tony Steward,LB,,,,
00-0024541,Tony Taylor,LB,,,,
00-0031931,Tony Washington,LB,,,,
00-0024157,Torrance Daniels,LB,,,,
00-0020431,Torrance Marshall,LB,,,,
00-0030286,Tourek Williams,LB,,,,
00-0021645,Tracy White,LB,,,,
00-0015329,Travian Smith,LB,,,,
00-0034812,Travin Howard,LB,,,,
00-0020729,Travis Carroll,LB,,,,
00-0032444,Travis Feeney,LB,,,,
00-0027788,Travis Goethel,LB,,,,
00-0022894,Travis LaBoy,LB,,,,
00-0029217,Travis Lewis,LB,,,,
00-0023761,Travis Williams,LB,,,,
00-0037235,Travon Walker,LB,,,,
00-0035326,Tre Lamar,LB,,,,
00-0037170,Tre Walker,LB,,,,
00-0035349,Tre Watson,LB,,,,
00-0035198,Tre' Crawford,LB,,,,
00-0039670,Tre'Mon Morris-Brash,LB,,,,
00-0033606,Tre'Von Johnson,LB,,,,
00-0034673,Tremaine Edmunds,LB,,,,
00-0023579,Trent Cole,LB,,,,
00-0034588,Trent Harris,LB,,,,
00-0031300,Trent Murphy,LB,,,,
00-0038504,Trenton Simpson,LB,,,,
00-0021008,Trev Faulk,LB,,,,
00-0030413,Trevardo Williams,LB,,,,
00-0039347,Trevin Wallace,LB,,,,
00-0036305,Trevis Gipson,LB,,,,
00-0034811,Trevon Young,LB,,,,
00-0032452,Trevor Bates,LB,,,,
00-0038660,Trevor Nowaske,LB,,,,
00-0031000,Trevor Reilly,LB,,,,
00-0031791,Trevor Roach,LB,,,,
00-0026309,Trevor Scott,LB,,,,
00-0031566,Trey Flowers,LB,,,,
00-0039556,Trey Kiser,LB,,,,
00-0029979,Tristan Okpalaugo,LB,,,,
00-0037810,Troy Andersen,LB,,,,
00-0030164,Troy Davis,LB,,,,
00-0036338,Troy Dye,LB,,,,
00-0019809,Troy Evans,LB,,,,
00-0012751,Troy Pelshak,LB,,,,
00-0035617,Troy Reeder,LB,,,,
00-0036812,Tuf Borland,LB,,,,
00-0022038,Tully Banta-Cain,LB,,,,
00-0025441,Turk McBride,LB,,,,
00-0035579,Tuzar Skipper,LB,,,,
00-0014200,Twan Russell,LB,,,,
00-0006692,Ty Hallock,LB,,,,
00-0030118,Ty Powell,LB,,,,
00-0034999,Ty Summers,LB,,,,
00-0039812,Ty'Ron Hopper,LB,,,,
00-0023606,Tyjuan Hagler,LB,,,,
00-0022047,Tyler Brayton,LB,,,,
00-0032619,Tyler Gray,LB,,,,
00-0032906,Tyler Marcordes,LB,,,,
00-0032366,Tyler Matakevich,LB,,,,
00-0038895,Tyler Murray,LB,,,,
00-0031196,Tyler Starr,LB,,,,
00-0037469,Tyreek Maddox-Williams,LB,,,,
00-0037080,Tyreke Smith,LB,,,,
00-0035352,Tyrel Dodson,LB,,,,
00-0032094,Tyrell Adams,LB,,,,
00-0021101,Tyreo Harrison,LB,,,,
00-0039815,Tyrice Knight,LB,,,,
00-0027068,Tyrone McKenzie,LB,,,,
00-0010706,Tyrus McCloud,LB,,,,
