player_id,season,player_name,team,position,position_group,race,race_source,confidence,notes
00-0005044,2000,Terry Fair,DET,DB,DB,Other/Unknown,Not classified,Low,
00-0015314,2000,Thomas Smith,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0004208,2000,Tim Denton,SD,DB,DB,Other/Unknown,Not classified,Low,
00-0007108,2000,Tim Hauck,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0011064,2000,Tim McTyer,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0010645,2000,Tod McBride,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0019615,2000,Todd Franz,CLE,DB,DB,Other/Unknown,Not classified,Low,
00-0019615,2000,Todd Franz,NO,DB,DB,Other/Unknown,Not classified,Low,
00-0010173,2000,Todd Lyght,STL,DB,DB,Other/Unknown,Not classified,Low,
00-0018941,2000,Todd McMillon,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0002765,2000,Tom Carter,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0009360,2000,Tom Knight,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0001114,2000,Tommy Bennett,ARI,DB,DB,Other/Unknown,Not classified,Low,
00-0001368,2000,Tony Blevins,IND,DB,DB,Other/Unknown,Not classified,Low,
00-0001495,2000,Tony Booth,CAR,DB,DB,Other/Unknown,Not classified,Low,
00-0003895,2000,Tony Darden,SD,DB,DB,Other/Unknown,Not classified,Low,
00-0005893,2000,Tony George,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0012614,2000,Tony Parrish,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0018963,2000,Tony Scott,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0008265,2000,Tory James,OAK,DB,DB,Other/Unknown,Not classified,Low,
00-0019656,2000,Travares Tillman,BUF,DB,DB,Other/Unknown,Not classified,Low,
00-0010243,2000,Tremain Mack,CIN,DB,DB,Other/Unknown,Not classified,Low,
00-0019250,2000,Trent Gamble,MIA,DB,DB,Other/Unknown,Not classified,Low,
00-0016924,2000,Troy Vincent,PHI,DB,DB,Other/Unknown,Not classified,Low,
00-0007815,2000,Ty Howard,TEN,DB,DB,Other/Unknown,Not classified,Low,
00-0009687,2000,Ty Law,NE,DB,DB,Other/Unknown,Not classified,Low,
00-0019537,2000,Tyrone Carter,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0013102,2000,Tyrone Poole,IND,DB,DB,Other/Unknown,Not classified,Low,
00-0017948,2000,Tyrone Williams,GB,DB,DB,Other/Unknown,Not classified,Low,
00-0004519,2000,Tyronne Drakeford,WAS,DB,DB,Other/Unknown,Not classified,Low,
00-0006356,2000,Victor Green,NYJ,DB,DB,Other/Unknown,Not classified,Low,
00-0007007,2000,Walt Harris,CHI,DB,DB,Other/Unknown,Not classified,Low,
00-0014675,2000,Wasswa Serwanga,MIN,DB,DB,Other/Unknown,Not classified,Low,
00-0019655,2000,William Bartee,KC,DB,DB,Other/Unknown,Not classified,Low,
00-0017961,2000,Willie Williams,SEA,DB,DB,Other/Unknown,Not classified,Low,
00-0001816,2000,Zack Bronson,SF,DB,DB,Other/Unknown,Not classified,Low,
00-0014051,2000,Adrian Ross,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0017998,2000,Al Wilson,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0000129,2000,Allen Aldridge,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0014991,2000,Alshermond Singleton,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0019323,2000,Andre O'Neal,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0009034,2000,Andy Katzenmoyer,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0003942,2000,Anthony Davis,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0014889,2000,Anthony Simmons,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0003837,2000,Antico Dalton,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0019713,2000,Antonio Wilson,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0008934,2000,Antony Jordan,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019115,2000,Armegis Spearman,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0016782,2000,Artie Ulmer,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0019608,2000,Barrett Green,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0018259,2000,Barron Wortham,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0005763,2000,Barry Gardner,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0011369,2000,Barry Minter,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0006920,2000,Bernardo Harris,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0014004,2000,Bill Romanowski,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0006250,2000,Billy Granville,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0007788,2000,Bobbie Howard,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0001828,2000,Bobby Brooks,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0008097,2000,Brad Jackson,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0019669,2000,Brandon Short,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0016520,2000,Brandon Tolbert,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0001611,2000,Brant Boyer,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0014891,2000,Brian Simmons,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0015109,2000,Brian Smith,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019456,2000,Brian Urlacher,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0017737,2000,Brian Williams,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0003572,2000,Bryan Cox,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0012679,2000,Bryce Paup,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0003794,2000,Canute Curtis,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0004901,2000,Carlos Emmons,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0001887,2000,Chad Brown,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0009125,2000,Chad Kelsay,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0003111,2000,Charlie Clemons,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0002286,2000,Chester Burnett,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0002286,2000,Chester Burnett,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0001502,2000,Chris Bordano,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0003005,2000,Chris Claiborne,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0004505,2000,Chris Draft,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0006016,2000,Chris Gizzi,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0008708,2000,Chris Jones,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0015030,2000,Chris Slade,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0019538,2000,Clark Haggans,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0009477,2000,Clint Kriewaldt,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0019332,2000,Corey Atkins,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019611,2000,Corey Moore,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0001100,2000,Cornelius Bennett,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0001896,2000,Cornell Brown,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0009736,2000,Courtney Ledyard,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0014376,2000,Craig Sauer,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0019508,2000,DaShon Polk,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0019506,2000,Danny Clark,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0006702,2000,Darren Hambrick,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0015132,2000,Darrin Smith,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0012085,2000,Dat Nguyen,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0011894,2000,DeShone Myles,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0017421,2000,Dean Wells,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0007911,2000,Deon Humphrey,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0007911,2000,Deon Humphrey,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0015151,2000,Derek M. Smith,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0001833,2000,Derrick Brooks,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0013935,2000,Derrick Rodgers,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0003140,2000,Dexter Coakley,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0019635,2000,Dhani Jones,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0003970,2000,Don Davis,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0019139,2000,Donnel Thompson,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0004757,2000,Donnie Edwards,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0008738,2000,Donta Jones,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0003320,2000,Doug Colman,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0019351,2000,Dustin Cohen,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0019418,2000,Dwan Epps,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0006149,2000,Dwayne Gordon,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0014135,2000,Dwayne Rudd,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0007614,2000,Dwight Hollier,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0007652,2000,Earl Holmes,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0010784,2000,Ed McDaniel,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0010501,2000,Eddie Mason,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0013858,2000,Eddie Robinson,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0019522,2000,Edward Thomas,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0019522,2000,Edward Thomas,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0000147,2000,Elijah Alexander,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0000846,2000,Eric Barton,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0007433,2000,Eric Hill,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0015776,2000,Erik Storz,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0019549,2000,Eugene McCaslin,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0019570,2000,Frank Chamberlin,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0019356,2000,Fred Jones,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0015725,2000,Gary Stills,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0009418,2000,George Koonce,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0004353,2000,Gerald Dixon,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0002493,2000,Glenn Cadrez,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0001232,2000,Greg Biekert,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0005105,2000,Greg Favors,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0008755,2000,Greg Jones,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0011945,2000,Hannibal Navies,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0012102,2000,Hardy Nickerson,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0003660,2000,Henri Crockett,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019652,2000,Ian Gold,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0013535,2000,Ike Reese,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0019474,2000,Isaiah Kacyvenski,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0019045,2000,Jack Golden,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0003902,2000,James Darling,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0005082,2000,James Farrior,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0005392,2000,James Folston,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0010029,2000,James Logan,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0004624,2000,Jamie Duncan,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0014725,2000,Jamie Sharper,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0011268,2000,Jamir Miller,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0005967,2000,Jason Gildon,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0009530,2000,Jason Kyle,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0009530,2000,Jason Kyle,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0005434,2000,Jay Foreman,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0006103,2000,Jeff Gooch,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0009110,2000,Jeff Kelly,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0013141,2000,Jeff Posey,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0019586,2000,Jeff Ulbrich,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0016624,2000,Jeremiah Trotter,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0000426,2000,Jessie Armstead,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0016667,2000,Jessie Tuggle,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0012005,2000,Jim Nelson,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0000421,2000,JoJuan Armour,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0001557,2000,Joe Bowden,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0017448,2000,Joe Wesley,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0013126,2000,Joey Porter,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0019546,2000,John Abraham,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0019283,2000,John Eskridge,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0005176,2000,John Fiala,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0007587,2000,John Holecek,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0011449,2000,John Mobley,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0013548,2000,John Reeves,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0014209,2000,Johnny Rutledge,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0019695,2000,Julian Peterson,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0014619,2000,Junior Seau,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0017846,2000,K.D. Williams,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0018168,2000,Kailee Wong,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0001820,2000,Keith Brooking,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019648,2000,Keith Bulluck,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0002312,2000,Keith Burns,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0019032,2000,Keith Miller,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0011413,2000,Keith Mitchell,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0012059,2000,Keith Newman,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0012196,2000,Ken Norton,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0012323,2000,Kendall Ogle,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0019362,2000,Kenyatta Wright,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0006843,2000,Kevin Hardy,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0019154,2000,Kevin Lewis,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0011415,2000,Kevin Mitchell,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0012282,2000,Kevin O'Neill,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0014298,2000,Khari Samuel,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0011366,2000,Kory Minor,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0019692,2000,LaVar Arrington,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0006335,2000,Lamont Green,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0008075,2000,Larry Izzo,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0018186,2000,Lee Woodall,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0006668,2000,Lemanski Hall,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0008811,2000,Lenoy Jones,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0009978,2000,Leonard Little,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0019624,2000,Lester Towns,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0009298,2000,Levon Kirkland,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0002377,2000,Lewis Bush,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0019237,2000,London Dunlap,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0005322,2000,London Fletcher,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0019213,2000,Lonie Paxton,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0010486,2000,Lonnie Marts,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0015870,2000,Lorenzo Styles,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0011097,2000,Marc Megna,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0011097,2000,Marc Megna,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0019472,2000,Marcus Bell,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0002184,2000,Marcus Buckley,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0019585,2000,Marcus Washington,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0005202,2000,Mark Fields,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0010259,2000,Mark Maddox,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0018957,2000,Mark Simoneau,ATL,LB,LB,Other/Unknown,Not classified,Low,
00-0011592,2000,Marty Moore,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0012666,2000,Marvcus Patton,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0008819,2000,Marvin Jones,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0019731,2000,Matt Beck,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0002909,2000,Matt Chatham,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0001647,2000,Melvin Bradley,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0006724,2000,Michael Hamilton,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0006724,2000,Michael Hamilton,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0019098,2000,Michael Hawkes,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0000829,2000,Micheal Barrow,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0008823,2000,Mike A. Jones,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0002518,2000,Mike Caldwell,PHI,LB,LB,Other/Unknown,Not classified,Low,
00-0010496,2000,Mike Maslowski,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0011729,2000,Mike Morton,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0012871,2000,Mike Peterson,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0016960,2000,Mike Vrabel,PIT,LB,LB,Other/Unknown,Not classified,Low,
00-0012519,2000,Mitch Palmer,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0009886,2000,Mo Lewis,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0019467,2000,Na'il Diggs,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0017340,2000,Nate Wayne,GB,LB,LB,Other/Unknown,Not classified,Low,
00-0019562,2000,Nate Webster,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0001760,2000,O.J. Brigance,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0002946,2000,O.J. Childress,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0008594,2000,Olrick Johnson,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0019637,2000,Orantes Grant,DAL,LB,LB,Other/Unknown,Not classified,Low,
00-0014153,2000,Orlando Ruff,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0001151,2000,Pete Bercich,MIN,LB,LB,Other/Unknown,Not classified,Low,
00-0011516,2000,Pete Monty,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0001544,2000,Peter Boulware,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0019588,2000,Peter Sirmon,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0018612,2000,Phil Clarke,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0006052,2000,Phil Glover,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0017169,2000,Phillip Ward,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0000008,2000,Rahim Abdullah,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0006063,2000,Randall Godfrey,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0016311,2000,Ratcliff Thomas,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0009889,2000,Ray Lewis,BAL,LB,LB,Other/Unknown,Not classified,Low,
00-0019535,2000,Raynoch Thompson,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0006014,2000,Reggie Givens,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0007075,2000,Richard Harvey,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0005560,2000,Rob Fredrickson,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0007640,2000,Rob Holmberg,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0019698,2000,Rob Morris,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0008853,2000,Robert Jones,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0012909,2000,Roman Phifer,NYJ,LB,LB,Other/Unknown,Not classified,Low,
00-0005890,2000,Ron George,KC,LB,LB,Other/Unknown,Not classified,Low,
00-0010970,2000,Ronald McKinnon,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0003338,2000,Rosevelt Colvin,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0012940,2000,Ryan Phillips,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0016143,2000,Ryan Taylor,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0003563,2000,Sam Cowart,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0013979,2000,Sam Rogers,BUF,LB,LB,Other/Unknown,Not classified,Low,
00-0015986,2000,Sam Sword,IND,LB,LB,Other/Unknown,Not classified,Low,
00-0005723,2000,Scott Galyon,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0009438,2000,Scott Kowalkowski,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0006997,2000,Sean Harris,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0019501,2000,Sekou Sanyika,ARI,LB,LB,Other/Unknown,Not classified,Low,
00-0019494,2000,Shannon Taylor,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0000743,2000,Shawn Barber,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0013322,2000,Shelton Quarles,TB,LB,LB,Other/Unknown,Not classified,Low,
00-0013570,2000,Spencer Reid,CAR,LB,LB,Other/Unknown,Not classified,Low,
00-0001604,2000,Stephen Boyd,DET,LB,LB,Other/Unknown,Not classified,Low,
00-0005384,2000,Steve Foley,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0019053,2000,Steve Gleason,NO,LB,LB,Other/Unknown,Not classified,Low,
00-0014182,2000,Steve Russ,DEN,LB,LB,Other/Unknown,Not classified,Low,
00-0016568,2000,Steve Tovar,SD,LB,LB,Other/Unknown,Not classified,Low,
00-0018959,2000,T.J. Slaughter,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0015474,2000,Takeo Spikes,CIN,LB,LB,Other/Unknown,Not classified,Low,
00-0008629,2000,Ted Johnson,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0002123,2000,Tedy Bruschi,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0009219,2000,Terry Killens,TEN,LB,LB,Other/Unknown,Not classified,Low,
00-0016192,2000,Tim Terry,SEA,LB,LB,Other/Unknown,Not classified,Low,
00-0003316,2000,Todd F. Collins,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0019247,2000,Tommy Hendricks,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0015329,2000,Travian Smith,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0012751,2000,Troy Pelshak,STL,LB,LB,Other/Unknown,Not classified,Low,
00-0012751,2000,Troy Pelshak,JAX,LB,LB,Other/Unknown,Not classified,Low,
00-0014200,2000,Twan Russell,MIA,LB,LB,Other/Unknown,Not classified,Low,
00-0006692,2000,Ty Hallock,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0010706,2000,Tyrus McCloud,WAS,LB,LB,Other/Unknown,Not classified,Low,
00-0019217,2000,Ula Tuitele,NE,LB,LB,Other/Unknown,Not classified,Low,
00-0015818,2000,Vernon Strickland,NYG,LB,LB,Other/Unknown,Not classified,Low,
00-0013375,2000,Wali Rainer,CLE,LB,LB,Other/Unknown,Not classified,Low,
00-0007586,2000,Warrick Holdman,CHI,LB,LB,Other/Unknown,Not classified,Low,
00-0016340,2000,William Thomas,OAK,LB,LB,Other/Unknown,Not classified,Low,
00-0016647,2000,Winfred Tubbs,SF,LB,LB,Other/Unknown,Not classified,Low,
00-0016344,2000,Zach Thomas,MIA,LB,LB,Other/Unknown,Not classified,Low,
